protocol,statement-type,predicate,message,code_block,placement,pragma_version,contract_id,block_id,path
dai-stablecoin-system,require,(z = x - y) <= x,,,beginning,^0.6.12,Dog,sub,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,Dog,mul,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,data >= WAD,"""Dog/file-chop-lt-WAD""",,beginning,^0.6.12,Dog,file,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,ilk == ClipperLike(clip).ilk(),"""Dog/file-ilk-neq-clip.ilk""",,beginning,^0.6.12,Dog,file,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,live == 1,"""Dog/not-live""",,beginning,^0.6.12,Dog,bark,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,"spot > 0 && mul(ink, spot) < mul(art, rate)","""Dog/not-unsafe""",,middle,^0.6.12,Dog,bark,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,Hole > Dirt && milk.hole > milk.dirt,"""Dog/liquidation-limit-hit""",,middle,^0.6.12,Dog,bark,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,"mul(dart, rate) >= dust","""Dog/dusty-auction-from-partial-liquidation""",,end,^0.6.12,Dog,bark,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,dink > 0,"""Dog/null-auction""",,middle,^0.6.12,Dog,bark,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,dart <= 2**255 && dink <= 2**255,"""Dog/overflow""",,middle,^0.6.12,Dog,bark,protocols/dai-stablecoin-system/src/dog.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""Jug/not-authorized""",,beginning,^0.6.12,Jug,deny,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,z >= x,,,beginning,^0.6.12,,_add,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,int(x) >= 0 && int(y) >= 0,,,beginning,^0.6.12,,_diff,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,y == 0 || z / y == x,,,beginning,^0.6.12,,_rmul,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,i.duty == 0,"""Jug/ilk-already-init""",,beginning,^0.6.12,,init,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,now == ilks[ilk].rho,"""Jug/rho-not-updated""",,beginning,^0.6.12,,file,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,now >= ilks[ilk].rho,"""Jug/invalid-now""",,beginning,^0.6.12,,drip,protocols/dai-stablecoin-system/src/jug.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""Flapper/not-authorized""",,beginning,^0.6.12,Flapper,deny,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,(z = x + y) >= x,,,beginning,^0.6.12,Flapper,add,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,(z = x + y) >= x,,,beginning,^0.6.12,Flapper,add,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,(z = x - y) <= x,,,beginning,^0.6.12,Flapper,sub,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,Flapper,mul,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,live == 1,"""Flapper/not-live""",,beginning,^0.6.12,Flapper,kick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,kicks < uint(-1),"""Flapper/overflow""",,beginning,^0.6.12,Flapper,kick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,fill <= lid,"""Flapper/over-lid""",,middle,^0.6.12,Flapper,kick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].end < now,"""Flapper/not-finished""",,beginning,^0.6.12,Flapper,tick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].tic == 0,"""Flapper/bid-already-placed""",,beginning,^0.6.12,Flapper,tick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,live == 1,"""Flapper/not-live""",,beginning,^0.6.12,Flapper,kick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].guy != address(0),"""Flapper/guy-not-set""",,beginning,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].tic > now || bids[id].tic == 0,"""Flapper/already-finished-tic""",,middle,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].end > now,"""Flapper/already-finished-end""",,middle,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,lot == bids[id].lot,"""Flapper/lot-not-matching""",,middle,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bid >  bids[id].bid,"""Flapper/bid-not-higher""",,middle,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,"mul(bid, ONE) >= mul(beg, bids[id].bid)","""Flapper/insufficient-increase""",,middle,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,live == 1,"""Flapper/not-live""",,beginning,^0.6.12,Flapper,kick,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].tic != 0 && (bids[id].tic < now || bids[id].end < now),"""Flapper/not-finished""",,beginning,^0.6.12,Flapper,deal,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,live == 0,"""Flapper/still-live""",,beginning,^0.6.12,Flapper,yank,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,bids[id].guy != address(0),"""Flapper/guy-not-set""",,beginning,^0.6.12,Flapper,tend,protocols/dai-stablecoin-system/src/flap.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""LinearDecrease/not-authorized""",,beginning,^0.6.12,LinearDecrease,deny,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,(z = x + y) >= x,,,beginning,^0.6.12,LinearDecrease,add,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,LinearDecrease,mul,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,y == 0 || z / y == x,,,beginning,^0.6.12,LinearDecrease,rmul,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""StairstepExponentialDecrease/not-authorized""",,beginning,^0.6.12,LinearDecrease,deny,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,(cut = data) <= RAY,"""StairstepExponentialDecrease/cut-gt-RAY""",,beginning,^0.6.12,StairstepExponentialDecrease,file,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,y == 0 || z / y == x,,,beginning,^0.6.12,LinearDecrease,rmul,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""ExponentialDecrease/not-authorized""",,beginning,^0.6.12,LinearDecrease,deny,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,(cut = data) <= RAY,"""ExponentialDecrease/cut-gt-RAY""",,beginning,^0.6.12,StairstepExponentialDecrease,file,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,y == 0 || z / y == x,,,beginning,^0.6.12,LinearDecrease,rmul,protocols/dai-stablecoin-system/src/abaci.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""Spotter/not-authorized""",,beginning,^0.6.12,Spotter,deny,protocols/dai-stablecoin-system/src/spot.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,Spotter,mul,protocols/dai-stablecoin-system/src/spot.sol
dai-stablecoin-system,require,live == 1,"""Spotter/not-live""",,beginning,^0.6.12,Spotter,file,protocols/dai-stablecoin-system/src/spot.sol
dai-stablecoin-system,require,live == 1,"""Spotter/not-live""",,beginning,^0.6.12,Spotter,file,protocols/dai-stablecoin-system/src/spot.sol
dai-stablecoin-system,require,live == 1,"""Spotter/not-live""",,beginning,^0.6.12,Spotter,file,protocols/dai-stablecoin-system/src/spot.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""GemJoin/not-authorized""",,end,^0.6.12,GemJoin,deny,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,live == 1,"""GemJoin/not-live""",,beginning,^0.6.12,GemJoin,join,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,int(wad) >= 0,"""GemJoin/overflow""",,beginning,^0.6.12,GemJoin,join,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,"gem.transferFrom(msg.sender, address(this), wad)","""GemJoin/failed-transfer""",,end,^0.6.12,GemJoin,join,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,wad <= 2 ** 255,"""GemJoin/overflow""",,beginning,^0.6.12,GemJoin,exit,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,"gem.transfer(usr, wad)","""GemJoin/failed-transfer""",,end,^0.6.12,GemJoin,exit,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""DaiJoin/not-authorized""",,end,^0.6.12,GemJoin,deny,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,DaiJoin,mul,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,live == 1,"""DaiJoin/not-live""",,beginning,^0.6.12,GemJoin,join,protocols/dai-stablecoin-system/src/join.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""Clipper/not-authorized""",,beginning,^0.6.12,Clipper,deny,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,locked == 0,"""Clipper/system-locked""",,middle,^0.6.12,Clipper,deny,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,stopped < level,"""Clipper/stopped-incorrect""",,end,^0.6.12,Clipper,deny,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,(z = x + y) >= x,,,beginning,^0.6.12,Clipper,add,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,(z = x - y) <= x,,,beginning,^0.6.12,Clipper,sub,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,Clipper,mul,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,has,"""Clipper/invalid-price""",,end,^0.6.12,Clipper,getFeedPrice,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,tab  >          0,"""Clipper/zero-tab""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,lot  >          0,"""Clipper/zero-lot""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,usr != address(0),"""Clipper/zero-usr""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,id   >          0,"""Clipper/overflow""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,top > 0,"""Clipper/zero-top-price""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,usr != address(0),"""Clipper/not-running-auction""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,done,"""Clipper/cannot-reset""",,middle,^0.6.12,Clipper,redo,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,top > 0,"""Clipper/zero-top-price""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,usr != address(0),"""Clipper/not-running-auction""",,middle,^0.6.12,Clipper,kick,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,!done,"""Clipper/needs-reset""",,end,^0.6.12,Clipper,take,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,max >= price,"""Clipper/too-expensive""",,middle,^0.6.12,Clipper,take,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,tab > _chost,"""Clipper/no-partial-purchase""",,middle,^0.6.12,Clipper,take,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,sales[id].usr != address(0),"""Clipper/not-running-auction""",,beginning,^0.6.12,Clipper,yank,protocols/dai-stablecoin-system/src/clip.sol
dai-stablecoin-system,require,live == 1,"""Vat/not-live""",,middle,^0.6.12,Vat,,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,live == 1,"""Vat/not-live""",,middle,^0.6.12,Vat,,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""Vat/not-authorized""",,beginning,^0.6.12,Vat,deny,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,y >= 0 || z <= x,,,beginning,^0.6.12,Vat,_add,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,y <= 0 || z >= x,,,end,^0.6.12,Vat,_add,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,y <= 0 || z <= x,,,beginning,^0.6.12,Vat,_sub,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,y >= 0 || z >= x,,,end,^0.6.12,Vat,_sub,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,int(x) >= 0,,,beginning,^0.6.12,Vat,_mul,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,y == 0 || z / y == int(x),,,end,^0.6.12,Vat,_mul,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,(z = x + y) >= x,,,beginning,^0.6.12,Vat,_add,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,(z = x - y) <= x,,,beginning,^0.6.12,Vat,_sub,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,Vat,_mul,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,ilks[ilk].rate == 0,"""Vat/ilk-already-init""",,beginning,^0.6.12,Vat,init,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,live == 1,"""Vat/not-live""",,middle,^0.6.12,Vat,,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,live == 1,"""Vat/not-live""",,middle,^0.6.12,Vat,,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"wish(src, msg.sender)","""Vat/not-allowed""",,beginning,^0.6.12,Vat,flux,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"wish(src, msg.sender)","""Vat/not-allowed""",,beginning,^0.6.12,Vat,flux,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,live == 1,"""Vat/not-live""",,middle,^0.6.12,Vat,,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,ilk.rate != 0,"""Vat/ilk-not-init""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(dart <= 0, both(_mul(ilk.Art, ilk.rate) <= ilk.line, debt <= Line))","""Vat/ceiling-exceeded""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(both(dart <= 0, dink >= 0), tab <= _mul(urn.ink, ilk.spot))","""Vat/not-safe""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(both(dart <= 0, dink >= 0), wish(u, msg.sender))","""Vat/not-allowed-u""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(dink <= 0, wish(v, msg.sender))","""Vat/not-allowed-v""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(dart >= 0, wish(w, msg.sender))","""Vat/not-allowed-w""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(urn.art == 0, tab >= ilk.dust)","""Vat/dust""",,middle,^0.6.12,Vat,frob,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"both(wish(src, msg.sender), wish(dst, msg.sender))","""Vat/not-allowed""",,middle,^0.6.12,Vat,fork,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"utab <= _mul(u.ink, i.spot)","""Vat/not-safe-src""",,middle,^0.6.12,Vat,fork,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"vtab <= _mul(v.ink, i.spot)","""Vat/not-safe-dst""",,middle,^0.6.12,Vat,fork,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(utab >= i.dust, u.art == 0)","""Vat/dust-src""",,end,^0.6.12,Vat,fork,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,"either(vtab >= i.dust, v.art == 0)","""Vat/dust-dst""",,end,^0.6.12,Vat,fork,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,live == 1,"""Vat/not-live""",,middle,^0.6.12,Vat,,protocols/dai-stablecoin-system/src/vat.sol
dai-stablecoin-system,require,wards[msg.sender] == 1,"""End/not-authorized""",,beginning,^0.6.12,End,deny,protocols/dai-stablecoin-system/src/end.sol
dai-stablecoin-system,require,z >= x,,,beginning,^0.6.12,End,add,protocols/dai-stablecoin-system/src/end.sol
dai-stablecoin-system,require,(z = x - y) <= x,,,beginning,^0.6.12,End,sub,protocols/dai-stablecoin-system/src/end.sol
dai-stablecoin-system,require,y == 0 || (z = x * y) / y == x,,,beginning,^0.6.12,End,mul,protocols/dai-stablecoin-system/src/end.sol
